"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
606192,"Hernández, Teoscar",237,0.45147679324894513,0.5485232067510548,0.2616033755274262,0.2489451476793249,0.0379746835443038,0.3670886075949367,0.35864978902953587,0.2742616033755274,0.22362869198312235,0.16033755274261605,0.06751054852320675,0.14345991561181437,0.19831223628691982,0.20675105485232065
571970,"Muncy, Max",192,0.3177083333333333,0.6822916666666667,0.4010416666666667,0.234375,0.046875,0.5,0.3385416666666667,0.16145833333333334,0.19270833333333334,0.11979166666666667,0.005208333333333333,0.30729166666666663,0.21875,0.15625
701538,"Merrill, Jackson",210,0.42857142857142855,0.5714285714285714,0.28095238095238095,0.24285714285714285,0.047619047619047616,0.34285714285714286,0.36666666666666664,0.2904761904761905,0.22380952380952382,0.17142857142857143,0.03333333333333333,0.11904761904761904,0.1952380952380952,0.2571428571428572
657757,"Sheets, Gavin",276,0.36594202898550726,0.6340579710144927,0.2427536231884058,0.30434782608695654,0.08695652173913043,0.427536231884058,0.34057971014492755,0.2318840579710145,0.17391304347826086,0.13768115942028986,0.05434782608695652,0.2536231884057971,0.2028985507246377,0.17753623188405798
650333,"Arraez, Luis",394,0.43908629441624364,0.5609137055837563,0.233502538071066,0.28426395939086296,0.04314720812182741,0.30456852791878175,0.3248730964467005,0.37055837563451777,0.17766497461928935,0.16751269035532995,0.09390862944162437,0.1269035532994924,0.15736040609137053,0.2766497461928934
665487,"Tatis Jr., Fernando",307,0.49185667752442996,0.50814332247557,0.23127035830618892,0.22149837133550487,0.05537459283387622,0.3713355048859935,0.4006514657980456,0.2280130293159609,0.250814332247557,0.18241042345276873,0.05863192182410423,0.12052117263843648,0.2182410423452769,0.16938110749185667
592518,"Machado, Manny",328,0.38109756097560976,0.6189024390243902,0.27439024390243905,0.25914634146341464,0.08536585365853659,0.35060975609756095,0.39939024390243905,0.25,0.18902439024390244,0.15853658536585366,0.03353658536585366,0.1615853658536585,0.24085365853658539,0.21646341463414634
593428,"Bogaerts, Xander",305,0.4262295081967213,0.5737704918032787,0.22950819672131148,0.2819672131147541,0.06229508196721312,0.40327868852459015,0.3737704918032787,0.22295081967213115,0.2262295081967213,0.15737704918032788,0.04262295081967213,0.17704918032786884,0.21639344262295082,0.18032786885245902
578428,"Iglesias, Jose",168,0.6369047619047619,0.3630952380952381,0.13690476190476192,0.19047619047619047,0.03571428571428571,0.27380952380952384,0.39285714285714285,0.3333333333333333,0.17857142857142858,0.2619047619047619,0.19642857142857142,0.09523809523809526,0.13095238095238093,0.1369047619047619
630105,"Cronenworth, Jake",197,0.4213197969543147,0.5786802030456852,0.3147208121827411,0.19796954314720813,0.06598984771573604,0.38578680203045684,0.3553299492385787,0.25888324873096447,0.19796954314720813,0.14213197969543148,0.08121827411167512,0.1878172588832487,0.2131979695431472,0.17766497461928935
680776,"Duran, Jarren",307,0.41368078175895767,0.5863192182410424,0.254071661237785,0.25732899022801303,0.0749185667752443,0.3322475570032573,0.3778501628664495,0.2899022801302932,0.18566775244299674,0.1758957654723127,0.05211726384364821,0.14657980456026057,0.20195439739413681,0.23778501628664497
608324,"Bregman, Alex",185,0.3837837837837838,0.6162162162162161,0.31351351351351353,0.21081081081081082,0.0918918918918919,0.5621621621621622,0.3081081081081081,0.12972972972972974,0.25405405405405407,0.0972972972972973,0.032432432432432434,0.3081081081081081,0.21081081081081082,0.0972972972972973
677800,"Abreu, Wilyer",210,0.319047619047619,0.680952380952381,0.3904761904761905,0.1761904761904762,0.11428571428571428,0.43333333333333335,0.3142857142857143,0.2523809523809524,0.1761904761904762,0.11904761904761904,0.023809523809523808,0.2571428571428571,0.19523809523809524,0.22857142857142856
692225,"Campbell, Kristian",158,0.5443037974683544,0.44936708860759494,0.18354430379746836,0.23417721518987342,0.03164556962025317,0.27848101265822783,0.3924050632911392,0.3227848101265823,0.17721518987341772,0.24050632911392406,0.12658227848101267,0.10126582278481011,0.15189873417721517,0.1962025316455696
678882,"Rafaela, Ceddanne",279,0.4551971326164875,0.5448028673835126,0.2724014336917563,0.2007168458781362,0.07168458781362007,0.36917562724014336,0.41935483870967744,0.2114695340501792,0.2222222222222222,0.1827956989247312,0.05017921146953405,0.14695340501792115,0.23655913978494625,0.16129032258064516
596115,"Story, Trevor",275,0.4509090909090909,0.5490909090909091,0.2690909090909091,0.19272727272727272,0.08727272727272728,0.3709090909090909,0.38545454545454544,0.24363636363636362,0.23272727272727273,0.17454545454545456,0.04363636363636364,0.13818181818181818,0.21090909090909088,0.19999999999999998
666182,"Bichette, Bo",357,0.4677871148459384,0.5322128851540616,0.20168067226890757,0.28851540616246496,0.04201680672268908,0.28291316526610644,0.42296918767507,0.29411764705882354,0.14565826330532214,0.2184873949579832,0.10364145658263306,0.1372549019607843,0.20448179271708683,0.19047619047619047
665926,"Giménez, Andrés",174,0.4482758620689655,0.5517241379310345,0.21839080459770116,0.28160919540229884,0.05172413793103448,0.3448275862068966,0.40804597701149425,0.2471264367816092,0.1724137931034483,0.19540229885057472,0.08045977011494253,0.1724137931034483,0.21264367816091953,0.16666666666666669
543807,"Springer, George",262,0.38549618320610685,0.6145038167938931,0.2862595419847328,0.2595419847328244,0.06870229007633588,0.38549618320610685,0.37404580152671757,0.24045801526717558,0.22137404580152673,0.12595419847328243,0.03816793893129771,0.16412213740458012,0.24809160305343514,0.20229007633587787
665489,"Guerrero Jr., Vladimir",320,0.46875,0.53125,0.196875,0.28125,0.053125,0.359375,0.378125,0.2625,0.209375,0.203125,0.05625,0.15,0.175,0.20625000000000002
676391,"Clement, Ernie",321,0.3644859813084112,0.6355140186915887,0.27414330218068533,0.27414330218068533,0.08722741433021806,0.40186915887850466,0.3613707165109034,0.2367601246105919,0.18691588785046728,0.14330218068535824,0.03426791277258567,0.21495327102803738,0.21806853582554517,0.20249221183800623
664770,"Lukes, Nathan",185,0.518918918918919,0.4810810810810811,0.1945945945945946,0.23243243243243245,0.05405405405405406,0.32972972972972975,0.42162162162162165,0.24864864864864866,0.2,0.21621621621621623,0.10270270270270271,0.12972972972972974,0.20540540540540542,0.14594594594594595
672386,"Kirk, Alejandro",281,0.4306049822064057,0.5693950177935944,0.24199288256227758,0.2704626334519573,0.05693950177935943,0.3096085409252669,0.398576512455516,0.2918149466192171,0.18149466192170818,0.17437722419928825,0.07473309608540925,0.12811387900355872,0.22419928825622776,0.21708185053380785
668939,"Rutschman, Adley",198,0.40404040404040403,0.5959595959595959,0.29292929292929293,0.23737373737373738,0.06565656565656566,0.41414141414141414,0.3282828282828283,0.25757575757575757,0.23737373737373738,0.12121212121212122,0.045454545454545456,0.17676767676767677,0.20707070707070707,0.2121212121212121
702616,"Holliday, Jackson",285,0.4842105263157895,0.5157894736842106,0.24912280701754386,0.23508771929824562,0.031578947368421054,0.32280701754385965,0.4245614035087719,0.25263157894736843,0.22105263157894736,0.21403508771929824,0.04912280701754386,0.10175438596491229,0.21052631578947367,0.20350877192982458
602104,"Urías, Ramón",196,0.4336734693877551,0.5663265306122449,0.23469387755102042,0.25,0.08163265306122448,0.4387755102040816,0.35714285714285715,0.20408163265306123,0.22959183673469388,0.1683673469387755,0.03571428571428571,0.20918367346938774,0.18877551020408165,0.16836734693877553
657656,"Laureano, Ramón",176,0.3977272727272727,0.6022727272727272,0.26704545454545453,0.2784090909090909,0.056818181818181816,0.45454545454545453,0.3806818181818182,0.16477272727272727,0.21022727272727273,0.14772727272727273,0.03977272727272727,0.2443181818181818,0.23295454545454544,0.125
656775,"Mullins, Cedric",218,0.3119266055045872,0.6880733944954129,0.3073394495412844,0.24311926605504589,0.13761467889908258,0.463302752293578,0.3073394495412844,0.22935779816513763,0.1559633027522936,0.11009174311926606,0.045871559633027525,0.3073394495412844,0.19724770642201833,0.1834862385321101
543760,"Semien, Marcus",303,0.33003300330033003,0.66996699669967,0.33663366336633666,0.23102310231023102,0.10231023102310231,0.44554455445544555,0.35973597359735976,0.19471947194719472,0.20132013201320131,0.10561056105610561,0.0231023102310231,0.24422442244224424,0.25412541254125415,0.1716171617161716
694671,"Langford, Wyatt",218,0.3853211009174312,0.6146788990825688,0.2889908256880734,0.23394495412844038,0.09174311926605505,0.4541284403669725,0.3302752293577982,0.21559633027522937,0.23853211009174313,0.11926605504587157,0.027522935779816515,0.21559633027522934,0.21100917431192662,0.18807339449541285
669394,"Burger, Jake",201,0.39800995024875624,0.6019900497512438,0.27860696517412936,0.23383084577114427,0.08955223880597014,0.3681592039800995,0.36318407960199006,0.26865671641791045,0.21890547263681592,0.14925373134328357,0.029850746268656716,0.14925373134328357,0.2139303482587065,0.23880597014925373
666969,"García, Adolis",271,0.3284132841328413,0.6715867158671587,0.36531365313653136,0.22878228782287824,0.07749077490774908,0.36900369003690037,0.3505535055350554,0.28044280442804426,0.17712177121771217,0.12177121771217712,0.02952029520295203,0.1918819188191882,0.22878228782287824,0.25092250922509224
608369,"Seager, Corey",207,0.46859903381642515,0.5314009661835749,0.30434782608695654,0.2028985507246377,0.024154589371980676,0.36231884057971014,0.41545893719806765,0.2222222222222222,0.2318840579710145,0.21256038647342995,0.024154589371980676,0.13043478260869565,0.2028985507246377,0.19806763285024154
641680,"Heim, Jonah",211,0.3886255924170616,0.6113744075829385,0.2890995260663507,0.23222748815165878,0.09004739336492891,0.4075829383886256,0.36018957345971564,0.23222748815165878,0.22274881516587677,0.12322274881516587,0.04265402843601896,0.1848341232227488,0.23696682464454977,0.18957345971563982
673962,"Jung, Josh",213,0.4272300469483568,0.5727699530516432,0.2300469483568075,0.27699530516431925,0.06572769953051644,0.38497652582159625,0.36619718309859156,0.24882629107981222,0.24413145539906103,0.15492957746478872,0.028169014084507043,0.14084507042253522,0.21126760563380284,0.22065727699530518
669701,"Smith, Josh",263,0.4296577946768061,0.5703422053231939,0.23193916349809887,0.25475285171102663,0.08365019011406843,0.3574144486692015,0.3650190114068441,0.27756653992395436,0.21292775665399238,0.1634980988593156,0.053231939163498096,0.14448669201520914,0.20152091254752852,0.22433460076045625
668709,"Bleday, JJ",148,0.3310810810810811,0.668918918918919,0.31756756756756754,0.1891891891891892,0.16216216216216217,0.4527027027027027,0.3918918918918919,0.1554054054054054,0.19594594594594594,0.11486486486486487,0.02027027027027027,0.25675675675675674,0.27702702702702703,0.13513513513513514
671732,"Butler, Lawrence",270,0.46296296296296297,0.537037037037037,0.2222222222222222,0.27037037037037037,0.044444444444444446,0.35555555555555557,0.36666666666666664,0.2777777777777778,0.24444444444444444,0.16666666666666666,0.05185185185185185,0.11111111111111113,0.19999999999999998,0.22592592592592595
805779,"Wilson, Jacob",340,0.5352941176470588,0.4647058823529412,0.17058823529411765,0.24705882352941178,0.047058823529411764,0.3382352941176471,0.42058823529411765,0.2411764705882353,0.19705882352941176,0.26176470588235295,0.07647058823529412,0.14117647058823532,0.1588235294117647,0.16470588235294117
667670,"Rooker, Brent",306,0.39869281045751637,0.6013071895424836,0.28431372549019607,0.25163398692810457,0.06535947712418301,0.42483660130718953,0.3562091503267974,0.21895424836601307,0.21895424836601307,0.1437908496732026,0.03594771241830065,0.20588235294117646,0.2124183006535948,0.18300653594771243
691016,"Soderstrom, Tyler",284,0.45422535211267606,0.545774647887324,0.2676056338028169,0.2323943661971831,0.045774647887323945,0.3485915492957746,0.38028169014084506,0.2711267605633803,0.22183098591549297,0.17253521126760563,0.05985915492957746,0.12676056338028166,0.20774647887323944,0.21126760563380284
669127,"Langeliers, Shea",218,0.41743119266055045,0.5825688073394495,0.27522935779816515,0.24311926605504589,0.06422018348623854,0.3532110091743119,0.41284403669724773,0.23394495412844038,0.17889908256880735,0.2018348623853211,0.03669724770642202,0.17431192660550457,0.21100917431192662,0.19724770642201836
672695,"Perdomo, Geraldo",340,0.4,0.6,0.24705882352941178,0.27058823529411763,0.08235294117647059,0.38235294117647056,0.3411764705882353,0.27647058823529413,0.2088235294117647,0.15,0.041176470588235294,0.17352941176470585,0.1911764705882353,0.23529411764705885
666971,"Gurriel Jr., Lourdes",326,0.37116564417177916,0.6288343558282208,0.27607361963190186,0.2668711656441718,0.08588957055214724,0.3834355828220859,0.3619631901840491,0.254601226993865,0.18711656441717792,0.13190184049079753,0.05214723926380368,0.19631901840490798,0.23006134969325157,0.20245398773006132
682998,"Carroll, Corbin",256,0.3671875,0.6328125,0.33203125,0.21484375,0.0859375,0.4140625,0.38671875,0.19921875,0.18359375,0.16015625,0.0234375,0.23046875,0.2265625,0.17578125
677950,"Thomas, Alek",196,0.5612244897959183,0.4387755102040816,0.1989795918367347,0.20408163265306123,0.03571428571428571,0.37244897959183676,0.42346938775510207,0.20408163265306123,0.2602040816326531,0.2602040816326531,0.04081632653061224,0.11224489795918369,0.163265306122449,0.163265306122449
606466,"Marte, Ketel",219,0.3972602739726027,0.6027397260273972,0.2785388127853881,0.2191780821917808,0.1050228310502283,0.4794520547945205,0.3378995433789954,0.182648401826484,0.2420091324200913,0.1324200913242009,0.0228310502283105,0.2374429223744292,0.2054794520547945,0.1598173515981735
553993,"Suárez, Eugenio",268,0.30223880597014924,0.6977611940298507,0.40671641791044777,0.19402985074626866,0.09701492537313433,0.47388059701492535,0.35447761194029853,0.17164179104477612,0.1828358208955224,0.11567164179104478,0.0037313432835820895,0.29104477611940294,0.23880597014925375,0.16791044776119401
647304,"Naylor, Josh",306,0.4477124183006536,0.5522875816993463,0.2777777777777778,0.23202614379084968,0.042483660130718956,0.4215686274509804,0.39215686274509803,0.18627450980392157,0.21895424836601307,0.17647058823529413,0.05228758169934641,0.20261437908496732,0.2156862745098039,0.13398692810457516
656976,"Smith, Pavin",140,0.44285714285714284,0.557142857142857,0.25,0.2642857142857143,0.04285714285714286,0.40714285714285714,0.34285714285714286,0.25,0.22142857142857142,0.17142857142857143,0.05,0.18571428571428572,0.17142857142857143,0.2
660271,"Ohtani, Shohei",280,0.42142857142857143,0.5785714285714286,0.3678571428571429,0.18571428571428572,0.025,0.4642857142857143,0.3392857142857143,0.19642857142857142,0.26785714285714285,0.12857142857142856,0.025,0.19642857142857145,0.21071428571428574,0.17142857142857143
656305,"Chapman, Matt",206,0.39805825242718446,0.6019417475728155,0.27184466019417475,0.18932038834951456,0.1407766990291262,0.4029126213592233,0.32038834951456313,0.2766990291262136,0.21359223300970873,0.1262135922330097,0.05825242718446602,0.18932038834951456,0.19417475728155342,0.21844660194174756
664774,"Wade Jr., LaMonte",152,0.3026315789473684,0.6973684210526315,0.34868421052631576,0.2565789473684211,0.09210526315789473,0.3618421052631579,0.3881578947368421,0.25,0.14473684210526316,0.09868421052631579,0.05921052631578947,0.21710526315789475,0.2894736842105263,0.19078947368421054
527038,"Flores, Wilmer",263,0.3688212927756654,0.6311787072243346,0.2509505703422053,0.24714828897338403,0.13307984790874525,0.3612167300380228,0.38022813688212925,0.2585551330798479,0.1520912547528517,0.1634980988593156,0.053231939163498096,0.2091254752851711,0.21673003802281365,0.2053231939163498
808982,"Lee, Jung Hoo",329,0.44072948328267475,0.5592705167173252,0.2826747720364742,0.23708206686930092,0.03951367781155015,0.40425531914893614,0.364741641337386,0.23100303951367782,0.23100303951367782,0.15501519756838905,0.0547112462006079,0.17325227963525833,0.20972644376899696,0.1762917933130699
671218,"Ramos, Heliot",294,0.45918367346938777,0.5408163265306123,0.2585034013605442,0.23469387755102042,0.047619047619047616,0.3231292517006803,0.4421768707482993,0.23469387755102042,0.19727891156462585,0.23129251700680273,0.030612244897959183,0.12585034013605445,0.21088435374149658,0.20408163265306123
666149,"Fitzgerald, Tyler",143,0.40559440559440557,0.5944055944055944,0.2937062937062937,0.22377622377622378,0.07692307692307693,0.40559440559440557,0.32167832167832167,0.2727272727272727,0.23776223776223776,0.14685314685314685,0.02097902097902098,0.1678321678321678,0.17482517482517482,0.2517482517482517
573262,"Yastrzemski, Mike",230,0.3826086956521739,0.6173913043478261,0.2956521739130435,0.23478260869565218,0.08695652173913043,0.3782608695652174,0.3695652173913043,0.25217391304347825,0.15217391304347827,0.1782608695652174,0.05217391304347826,0.2260869565217391,0.19130434782608693,0.19999999999999998
642715,"Adames, Willy",273,0.336996336996337,0.663003663003663,0.358974358974359,0.20146520146520147,0.10256410256410256,0.42857142857142855,0.326007326007326,0.2454212454212454,0.2271062271062271,0.07326007326007326,0.03663003663003663,0.20146520146520144,0.25274725274725274,0.20879120879120877
672275,"Bailey, Patrick",169,0.3905325443786982,0.6094674556213018,0.30177514792899407,0.22485207100591717,0.08284023668639054,0.3254437869822485,0.4437869822485207,0.23076923076923078,0.15976331360946747,0.1834319526627219,0.047337278106508875,0.16568047337278105,0.2603550295857988,0.18343195266272191
521692,"Perez, Salvador",304,0.3190789473684211,0.680921052631579,0.3256578947368421,0.26973684210526316,0.08552631578947369,0.46710526315789475,0.34868421052631576,0.18421052631578946,0.18421052631578946,0.12171052631578948,0.013157894736842105,0.2828947368421053,0.22697368421052627,0.17105263157894735
663697,"India, Jonathan",298,0.37919463087248323,0.6208053691275167,0.2684563758389262,0.25838926174496646,0.09395973154362416,0.4865771812080537,0.28523489932885904,0.22818791946308725,0.2651006711409396,0.1040268456375839,0.010067114093959731,0.2214765100671141,0.18120805369127513,0.21812080536912754
677951,"Witt Jr., Bobby",325,0.3569230769230769,0.6430769230769231,0.2676923076923077,0.2923076923076923,0.08307692307692308,0.31384615384615383,0.38153846153846155,0.3046153846153846,0.15384615384615385,0.14461538461538462,0.05846153846153846,0.15999999999999998,0.23692307692307693,0.24615384615384617
664728,"Isbel, Kyle",207,0.4927536231884058,0.5072463768115942,0.15942028985507245,0.22705314009661837,0.12077294685990338,0.3864734299516908,0.3864734299516908,0.22705314009661837,0.20772946859903382,0.21256038647342995,0.07246376811594203,0.178743961352657,0.17391304347826086,0.15458937198067635
672580,"Garcia, Maikel",327,0.44036697247706424,0.5596330275229358,0.21712538226299694,0.27522935779816515,0.0672782874617737,0.3425076452599388,0.40672782874617736,0.25076452599388377,0.18042813455657492,0.21100917431192662,0.04892966360856269,0.1620795107033639,0.19571865443425074,0.20183486238532108
686469,"Pasquantino, Vinnie",321,0.40498442367601245,0.5950155763239875,0.2772585669781931,0.22741433021806853,0.09034267912772585,0.4454828660436137,0.34579439252336447,0.2087227414330218,0.2087227414330218,0.14953271028037382,0.04672897196261682,0.2367601246105919,0.19626168224299065,0.16199376947040497
681082,"Stott, Bryson",272,0.41544117647058826,0.5845588235294118,0.2977941176470588,0.22794117647058823,0.058823529411764705,0.28308823529411764,0.40808823529411764,0.3088235294117647,0.14705882352941177,0.1875,0.08088235294117647,0.13602941176470587,0.22058823529411764,0.22794117647058826
592206,"Castellanos, Nick",311,0.3890675241157556,0.6109324758842444,0.3086816720257235,0.2733118971061093,0.028938906752411574,0.3954983922829582,0.3665594855305466,0.2379421221864952,0.21543408360128619,0.14469453376205788,0.028938906752411574,0.180064308681672,0.22186495176848875,0.20900321543408362
596146,"Kepler, Max",230,0.3739130434782609,0.6260869565217392,0.34347826086956523,0.21304347826086956,0.06956521739130435,0.4391304347826087,0.34347826086956523,0.21739130434782608,0.24347826086956523,0.08695652173913043,0.043478260869565216,0.1956521739130435,0.2565217391304348,0.17391304347826086
547180,"Harper, Bryce",215,0.39069767441860465,0.6093023255813954,0.3023255813953488,0.2837209302325581,0.023255813953488372,0.37209302325581395,0.3209302325581395,0.30697674418604654,0.20465116279069767,0.11627906976744186,0.06976744186046512,0.16744186046511628,0.20465116279069767,0.2372093023255814
664761,"Bohm, Alec",295,0.5084745762711864,0.4915254237288136,0.2033898305084746,0.26440677966101694,0.023728813559322035,0.25084745762711863,0.49491525423728816,0.2542372881355932,0.17288135593220338,0.2711864406779661,0.06440677966101695,0.07796610169491525,0.22372881355932206,0.18983050847457628
669016,"Marsh, Brandon",162,0.4506172839506173,0.5493827160493827,0.25925925925925924,0.24691358024691357,0.043209876543209874,0.36419753086419754,0.3333333333333333,0.30246913580246915,0.22839506172839505,0.16049382716049382,0.06172839506172839,0.1358024691358025,0.1728395061728395,0.24074074074074076
656941,"Schwarber, Kyle",260,0.35384615384615387,0.6461538461538462,0.35384615384615387,0.22692307692307692,0.06538461538461539,0.5423076923076923,0.27692307692307694,0.18076923076923077,0.24615384615384617,0.1,0.007692307692307693,0.2961538461538461,0.17692307692307693,0.17307692307692307
592663,"Realmuto, J.T.",241,0.4730290456431535,0.5269709543568465,0.21991701244813278,0.26141078838174275,0.04564315352697095,0.3817427385892116,0.3817427385892116,0.23651452282157676,0.25311203319502074,0.17842323651452283,0.04149377593360996,0.12863070539419086,0.20331950207468877,0.1950207468879668
650490,"Díaz, Yandy",337,0.5341246290801187,0.4658753709198813,0.19584569732937684,0.2314540059347181,0.03857566765578635,0.26706231454005935,0.4332344213649852,0.2997032640949555,0.21068249258160238,0.24925816023738873,0.07418397626112759,0.05637982195845698,0.18397626112759646,0.2255192878338279
666018,"Aranda, Jonathan",245,0.37142857142857144,0.6285714285714286,0.2693877551020408,0.30612244897959184,0.053061224489795916,0.40408163265306124,0.363265306122449,0.23265306122448978,0.1673469387755102,0.1510204081632653,0.053061224489795916,0.23673469387755103,0.2122448979591837,0.17959183673469387
670764,"Walls, Taylor",196,0.41836734693877553,0.5816326530612246,0.30612244897959184,0.22448979591836735,0.05102040816326531,0.336734693877551,0.3622448979591837,0.3010204081632653,0.18877551020408162,0.17857142857142858,0.05102040816326531,0.14795918367346939,0.1836734693877551,0.25
663968,"Mangum, Jake",201,0.6019900497512438,0.39800995024875624,0.14427860696517414,0.21890547263681592,0.03482587064676617,0.21890547263681592,0.39800995024875624,0.38308457711442784,0.1691542288557214,0.26865671641791045,0.16417910447761194,0.04975124378109452,0.1293532338308458,0.2189054726368159
676609,"Caballero, José",152,0.34210526315789475,0.6578947368421052,0.23684210526315788,0.3157894736842105,0.10526315789473684,0.35526315789473684,0.4144736842105263,0.23026315789473684,0.14473684210526316,0.14473684210526316,0.05263157894736842,0.21052631578947367,0.26973684210526316,0.17763157894736842
664040,"Lowe, Brandon",236,0.3855932203389831,0.6144067796610171,0.2838983050847458,0.2669491525423729,0.0635593220338983,0.4576271186440678,0.326271186440678,0.21610169491525424,0.2245762711864407,0.13135593220338984,0.029661016949152543,0.2330508474576271,0.19491525423728814,0.1864406779661017
