"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
666176,"Adell, Jo","R","R",25.704438529159738,28.011977319355168,37.60292224330526,-10.675607781958302,25.73127553007053,0.02683700091080965
664040,"Lowe, Brandon","L","L",27.209102421908298,26.52535491255453,21.790355785317043,-1.7755073498036715,33.60702553894804,6.397923117039728
657757,"Sheets, Gavin","L","L",29.19563323751718,29.324370423335825,17.6920823025778,-33.540315744808716,34.133217091828065,4.937583854310887
502671,"Goldschmidt, Paul","R","R",26.030828726927393,33.736904542467705,35.98195175903182,-10.738336538027385,21.39234631329806,-4.638482413629312
682928,"Abrams, CJ","L","L",27.296759704792457,29.894516576709368,32.58781503912383,-2.586388163408159,31.25166802233342,3.954908317540948
691026,"Winn, Masyn","R","R",33.36420014560427,22.894232157368428,15.06565419088418,-57.41341516699951,34.24815029122079,0.9670597569993049
673237,"Diaz, Yainer","R","R",29.33000923805145,28.339630983144577,32.75830542550662,-0.9570622607703396,32.632147784875855,3.302138546824388
457705,"McCutchen, Andrew","R","R",29.91249550085797,28.801859000619263,35.38588166449595,-2.3642084383666426,25.423918234690152,-4.488577266167788
663697,"India, Jonathan","R","R",27.927771860187352,27.926770322415653,30.06295160752932,-9.894970403716183,30.05844070267421,-1.9799512017246528
514888,"Altuve, Jose","R","R",12.819267818878027,29.971098177299368,29.164176460848896,-19.24342739512258,29.418330990963863,16.599063172085877
527038,"Flores, Wilmer","R","R",27.623931630377637,25.413883283740468,42.718070801257056,-7.791813800886315,30.907077384333736,3.352990016690292
670623,"Paredes, Isaac","R","R",30.893944723700656,25.910086447533963,30.016490172021225,-36.61479008555889,37.754283883739504,6.993345772605682
687263,"Neto, Zach","R","R",18.652155620689875,21.587938308604816,39.63778340255419,-2.8578893804398904,35.88688592374707,17.29326854139765
621439,"Buxton, Byron","R","R",23.76001335156773,28.07830119825568,28.597393195441718,0.9412703032908847,27.986451954606178,4.226438603038396
694384,"Schanuel, Nolan","L","L",30.014709951617405,23.694574721581986,34.3416514479742,1.0601609703919004,30.731128957971826,0.7164190063544353
663616,"Larnach, Trevor","L","L",28.32148900804283,27.15636305307674,37.65520578936183,1.0648241554135471,33.99166547550844,5.67388040884622
808982,"Lee, Jung Hoo","L","L",26.718633285763243,21.131104660312236,28.377001362768034,-41.09275432034688,31.221792894315143,4.50315960855189
543807,"Springer, George","R","R",27.414584583366953,27.158586909705203,28.501330599776047,-6.185972751818479,21.413077240809116,-6.001507342557824
656775,"Mullins, Cedric","L","L",31.53139962843373,24.23848781356591,28.967466412428738,-11.335962350312185,29.16191536106584,-2.3694842673679126
680977,"Donovan, Brendan","L","L",26.35207797587703,28.560291709636292,36.204241391667836,-7.757492847361639,25.042497045771366,-1.3095809301056462
663538,"Hoerner, Nico","R","R",29.514031679075508,26.570233319482053,29.357186788199336,-12.464477818275213,27.206528461883764,-2.3075032171917726
647304,"Naylor, Josh","L","L",24.9832026654196,27.06489999007111,44.43963689605996,-4.869785111610998,25.354184102207626,0.37098143678801776
